scalerank	natscale	labelrank	featurecla	name	namepar	namealt	diffascii	nameascii	adm0cap	capalt	capin	worldcity	megacity	sov0name	sov_a3	adm0name	adm0_a3	adm1name	iso_a2	note	latitude	longitude	changed	namediff	diffnote	pop_max	pop_min	pop_other	rank_max	rank_min	geonameid	meganame	ls_name	ls_match	checkme
4	50	1	Admin-1 capital	Indianapolis			0	Indianapolis	0	0		0	1	United States	USA	United States of America	USA	Indiana	US		39,74998842	-86,17004806	0	0		1436000	773283	1167415	12	11	4259418	Indianapolis	Indianapolis	1	0
1	300	1	Admin-1 capital	Denver		Denver-Aurora	0	Denver	0	0		0	1	United States	USA	United States of America	USA	Colorado	US		39,73918805	-104,984016	5	0	Changed scale rank.	2313000	1548599	1521278	12	12	5419384	Denver-Aurora	Denver	1	0
3	110	6	Admin-1 capital	Samarqand		Samarkand	0	Samarqand	0	0		0	0	Uzbekistan	UZB	Uzbekistan	UZB	Samarkand	UZ		39,67001914	66,94499874	0	0		708000	596300	749789	11	11	1216265		Samarqand	1	0
4	50	1	Populated place	Reno			0	Reno	0	0		0	0	United States	USA	United States of America	USA	Nevada	US		39,52997601	-119,8200096	0	0		328585	202142	321695	10	10	5511077		Reno	1	0
3	110	3	Admin-1 capital	Valencia			0	Valencia	0	0		0	1	Kingdom of Spain	ESP	Spain	ESP	Comunidad Valenciana	ES		39,48501752	-0,400012046	0	0		808000	805304	1369535	11	11	2509954	Valencia	Valencia2	1	0
3	110	1	Populated place	Kashgar	Kashi		0	Kashi	0	0		0	0	China	CHN	China	CHN	Xinjiang Uygur	CN		39,47633588	75,9699259	0	0		543914	400225	481725	11	10	1280849		Kashi	1	0
4	50	1	Populated place	Baltimore			0	Baltimore	0	0		0	1	United States	USA	United States of America	USA	Maryland	US		39,29999005	-76,61998499	0	0		2255000	610892	1689307	12	11	4347778	Baltimore	Baltimore	1	0
4	50	1	Populated place	Shizuishan			0	Shizuishan	0	0		0	0	China	CHN	China	CHN	Ningxia Hui	CN		39,23327578	106,7690279	0	0		136570	83078	82297	9	8	1794806		Shizuishan	1	2
7	20	3	Admin-1 region capital	Cagliari			0	Cagliari	0	0		0	0	Italy	ITA	Italy	ITA	Sardegna	IT		39,22239789	9,103981485	4	0	Changed feature class.	291511	164249	282477	10	9	2525473		Cagliari	1	0
3	110	1	Populated place	Cincinnati			0	Cincinnati	0	0		0	1	United States	USA	United States of America	USA	Ohio	US		39,16188479	-84,45692265	0	0		1636000	306382	799967	12	10	4508722	Cincinnati	Cincinnati	1	0
4	50	6	Admin-1 capital	Wonsan			0	Wonsan	0	0		0	0	Korea, North	PRK	North Korea	PRK	Kangwon-do	KP		39,16048952	127,4308158	0	0		329207	315643	311650	10	10	1866923		Wonsan	1	0
2	200	1	Admin-1 capital	Tianjin			0	Tianjin	0	0		0	1	China	CHN	China	CHN	Tianjin	CN		39,13002626	117,2000191	5	0	Changed scale rank.	7180000	3766207	5428303	13	12	1792947	Tianjin	Tianjin	1	0
4	50	8	Admin-1 capital	Turkmenabat		Chardzhev	0	Turkmenabat	0	0		0	0	Turkmenistan	TKM	Turkmenistan	TKM	Chardzhou	TM		39,11000165	63,58003617	0	0		234817	228514	223032	10	10	1219649		Turkmenabat	1	0
4	50	1	Populated place	Kansas City			0	Kansas City	0	0		0	1	United States	USA	United States of America	USA	Missouri	US		39,10708851	-94,60409422	0	0		1469000	441545	469046	12	10	4393217	Kansas City	Kansas City1	1	0
4	50	1	Admin-1 capital	Topeka			0	Topeka	0	0		0	0	United States	USA	United States of America	USA	Kansas	US		39,05000531	-95,66998499	0	0		132091	121570	129551	9	9	4280539		Topeka	1	0
2	200	6	Admin-0 capital	Pyongyang		P'yongyang	0	Pyongyang	1	0		0	1	Korea, North	PRK	North Korea	PRK	P'yongyang	KP		39,0194387	125,7546907	5	0	Changed scale rank.	3300000	2498797	2483216	12	12	1871859	P'yongyang	Pyongyang	1	0
4	50	1	Populated place	Zhangye			0	Zhangye	0	0		0	0	China	CHN	China	CHN	Gansu	CN		38,9299868	100,4500337	1	0	Changed scale rank.	230728	96228	191008	10	8	1785036		Zhangye	1	0
4	50	1	Populated place	Dalian			0	Dalian	0	0		0	1	China	CHN	China	CHN	Liaoning	CN		38,92283839	121,6298308	0	0		3167000	2035307	2009198	12	12	1814087	Dalian	Dalian	1	0
4	50	2	Populated place	Sakata			0	Sakata	0	0		0	0	Japan	JPN	Japan	JPN	Yamagata	JP		38,92003908	139,8500577	0	0		100446	72569	72569	9	8	1853140		Sakata	1	0
7	20	3	Admin-1 region capital	Catanzaro			0	Catanzaro	0	0		0	0	Italy	ITA	Italy	ITA	Calabria	IT		38,9003762	16,60000972	4	0	Changed feature class.	95251	85831	85097	8	8	2525059		Catanzaro	1	0
0	600	1	Admin-0 capital	Washington, D.C.		Washington D.C.	0	Washington, D.C.	1	0		1	1	United States	USA	United States of America	USA	District of Columbia	US		38,89954938	-77,00941858	0	0		4338000	552433	2175991	12	11	4140963	Washington, D.C.	Washington, D.C.	1	5
4	50	1	Populated place	Colorado Springs			0	Colorado Springs	0	0		0	0	United States	USA	United States of America	USA	Colorado	US		38,86296246	-104,7919863	0	0		493654	360890	492178	10	10	5417598		Colorado Springs	1	0
2	200	6	Admin-0 capital	Lisbon	Lisboa		0	Lisbon	1	0		1	1	Portugal	PRT	Portugal	PRT	Lisboa	PT		38,72272288	-9,144866305	4	0	Location adjusted. Changed scale rank.	2812000	517802	1795582	12	11	2267057	Lisboa	Lisbon	1	0
2	200	1	Populated place	St. Louis			0	St. Louis	0	0		0	1	United States	USA	United States of America	USA	Missouri	US		38,63501772	-90,23998051	5	0	Changed scale rank.	2199000	320916	972286	12	10	4407066	St. Louis	St. Louis	1	2
3	110	1	Admin-1 capital	Sacramento			0	Sacramento	0	0		0	1	United States	USA	United States of America	USA	California	US		38,57502138	-121,4700381	0	0		1604000	467898	1571800	12	10	5389489	Sacramento	Sacramento	1	0
3	110	8	Admin-0 capital	Dushanbe			0	Dushanbe	1	0		0	0	Tajikistan	TJK	Tajikistan	TJK	Tadzhikistan Territories	TJ		38,56003522	68,77387935	0	0		1086244	679400	1081361	12	11	1221874		Dushanbe	1	0
3	110	1	Admin-1 capital	Yinchuan			0	Yinchuan	0	0		0	1	China	CHN	China	CHN	Ningxia Hui	CN		38,46797365	106,2730375	4	0	Location adjusted.	991000	324228	0	11	10	1786657	Yinchuan	Yinchuan	1	0
4	50	5	Admin-1 capital	Izmir			0	Izmir	0	0		0	1	Turkey	TUR	Turkey	TUR	Izmir	TR		38,43614968	27,15179401	0	0		2587000	2322818	2299271	12	12	311046	Izmir	Izmir	1	5
4	50	1	Populated place	Shache			0	Shache	0	0		0	0	China	CHN	China	CHN	Xinjiang Uygur	CN		38,42614158	77,25000281	0	0		373492	191291	191291	10	9	1280037		Shache	1	0
4	50	1	Admin-1 capital	Charleston			0	Charleston	0	0		0	0	United States	USA	United States of America	USA	West Virginia	US		38,34973798	-81,63272811	0	0		123799	50427	409228	9	8	4801859		Charleston2	1	0
4	50	2	Admin-1 region capital	Sendai			0	Sendai	0	0		0	1	Japan	JPN	Japan	JPN	Miyagi	JP		38,28710614	141,0217175	4	0	Changed feature to Admin-0 region capital.	2250000	1037562	1171260	12	12	2111149	Sendai	Sendai	1	0
4	50	1	Populated place	Yulin			0	Yulin	0	0		0	0	China	CHN	China	CHN	Shaanxi	CN		38,28330792	109,7332914	0	0		155960	90870	2026159	9	8	1785777		Yulin2	1	0
3	110	3	Admin-1 region capital	Palermo			0	Palermo	0	0		0	1	Italy	ITA	Italy	ITA	Sicily	IT		38,12502301	13,35002722	4	0	Changed feature class.	863000	672175	858456	11	11	2523920	Palermo	Palermo	1	0
4	50	5	Admin-1 capital	Tabriz			0	Tabriz	0	0		0	1	Iran	IRN	Iran	IRN	East Azarbaijan	IR		38,08629152	46,30124589	0	0		1413000	1196426	1171325	12	12	113646	Tabriz	Tabriz	1	0
4	50	1	Populated place	Shijianzhuang		Shijiazhuang	0	Shijianzhuang	0	0		0	1	China	CHN	China	CHN	Hebei	CN		38,05001467	114,4799784	0	0		2417000	1992474	5330611	12	12	1795270	Shijiazhuang	Shijianzhuang	1	0
1	300	6	Admin-0 capital	Athens	Athinai	Athinai	0	Athens	1	0		1	1	Greece	GRC	Greece	GRC	Attiki	GR		37,98332623	23,73332108	4	0	Changed scale rank.	3242000	729137	112572	12	11	264371	Athinai	Athens2	1	0
3	110	8	Admin-0 capital	Ashgabat			0	Ashgabat	1	0		0	0	Turkmenistan	TKM	Turkmenistan	TKM	Ahal	TM		37,94999493	58,38329911	0	0		727700	577982	556048	11	11	162183		Ashgabat	1	0
4	50	1	Populated place	Wuwei			0	Wuwei	0	0		0	0	China	CHN	China	CHN	Gansu	CN		37,92800661	102,6410111	4	0	Location adjusted.	493092	493092	0	10	10	-1		Wuwei	1	0
4	50	3	Populated place	Cordoba			0	Cordoba	0	0		0	0	Kingdom of Spain	ESP	Spain	ESP	Andalucia	ES		37,87999921	-4,770003704	0	0		321376	279648	1221823	10	10	2519240		Cordoba2	1	0
4	50	5	Admin-1 capital	Konya			0	Konya	0	0		0	1	Turkey	TUR	Turkey	TUR	Konya	TR		37,87501243	32,47500972	0	0		919000	518360	456272	11	11	306571	Konya	Konya	1	0
2	200	1	Admin-1 capital	Taiyuan		Taiyuan, Shanxi	0	Taiyuan	0	0		0	1	China	CHN	China	CHN	Shanxi	CN		37,87501243	112,5450577	5	0	Changed scale rank.	2913000	2722475	2606172	12	12	1793511	Taiyuan, Shanxi	Taiyuan	1	0
4	50	6	Admin-0 region capital	Ponta Delgada			0	Ponta Delgada	0	0		0	0	Portugal	PRT	Portugal	PRT	Azores	PT		37,74830182	-25,6665835	0	0		61526	20056	61379	8	7	3372783		Ponta Delgada	1	0
1	300	1	Populated place	San Francisco		San Francisco-Oakland	0	San Francisco	0	0		1	1	United States	USA	United States of America	USA	California	US		37,74000775	-122,4599777	0	0		3450000	732072	27400	12	11	5391959	San Francisco-Oakland	San Francisco1	1	0
4	50	8	Admin-1 capital	Mary			0	Mary	0	0		0	0	Turkmenistan	TKM	Turkmenistan	TKM	Mary	TM		37,6000163	61,83332108	0	0		178708	114680	177834	9	9	1218667		Mary	1	0
1	300	3	Admin-0 capital	Seoul			0	Seoul	1	0		1	1	Korea, South	KOR	South Korea	KOR	Seoul	KR		37,5663491	126,999731	0	0		9796000	9796000	12018058	13	13	1835848	Seoul	Seoul	1	0
4	50	1	Admin-1 capital	Richmond			0	Richmond	0	0		0	1	United States	USA	United States of America	USA	Virginia	US		37,55001935	-77,449986	0	0		912000	190886	421997	11	9	4781708	Richmond	Richmond1	1	0
4	50	1	Populated place	Yantai			0	Yantai	0	0		0	1	China	CHN	China	CHN	Shandong	CN		37,53040814	121,4000211	5	0	Changed scale rank.	2116000	719332	1325121	12	11	1787093	Yantai	Yantai	1	0
4	50	3	Populated place	Catania			0	Catania	0	0		0	0	Italy	ITA	Italy	ITA	Sicily	IT		37,49997072	15,07999914	0	0		674542	291274	731776	11	10	2525068		Catania	1	0
4	50	3	Populated place	Incheon		Inch`on	0	Incheon	0	0		0	1	Korea, South	KOR	South Korea	KOR	Inch'on-gwangyoksi	KR		37,47614789	126,6422334	1	0	Changed scale rank.	2550000	2550000	3616168	12	12	1843564	Incheon	Incheon	1	0
3	110	3	Admin-1 capital	Seville			0	Seville	0	0		0	0	Kingdom of Spain	ESP	Spain	ESP	Andalucia	ES		37,40501528	-5,980007366	0	0		1212045	703021	840999	12	11	2510911		Seville	1	0
3	110	1	Populated place	San Jose			0	San Jose	0	0		0	1	United States	USA	United States of America	USA	California	US		37,29998293	-121,8499891	1	0	Changed scale rank.	1668000	894943	1434681	12	11	5392171	San Jose	San Jose3	1	0
3	110	1	Populated place	Hotan			0	Hotan	0	0		0	0	China	CHN	China	CHN	Xinjiang Uygur	CN		37,09971092	79,92694535	0	0		261730	114000	230635	10	9	1281019		Hotan	1	0
4	50	5	Admin-1 capital	Adana		Seyhan	0	Adana	0	0		0	1	Turkey	TUR	Turkey	TUR	Adana	TR		36,99498863	35,32000403	0	0		1293000	1197890	1157597	12	12	325363	Adana	Adana	1	0
4	50	5	Admin-1 capital	Annaba			0	Annaba	0	0		0	0	Algeria	DZA	Algeria	DZA	Annaba	DZ		36,92000612	7,759980834	0	0		503524	206570	502644	11	10	2506999		Annaba	1	5
3	110	1	Populated place	Norfolk			0	Norfolk	0	0		0	0	United States	USA	United States of America	USA	Virginia	US		36,84995872	-76,28000574	0	0		1047869	242803	684249	12	10	4776222		Norfolk1	1	0
3	110	7	Admin-0 capital	Tunis			0	Tunis	1	0		0	0	Tunisia	TUN	Tunisia	TUN	Tunis	TN		36,80277814	10,1796781	0	0		2412500	728453	1675117	12	11	2464470		Tunis	1	0
2	200	1	Populated place	Zibo			0	Zibo	0	0		0	1	China	CHN	China	CHN	Shandong	CN		36,79998761	118,049993	1	0	Changed scale rank.	3061000	669770	5149419	12	11	1785286	Zibo	Zibo	1	0
2	200	5	Admin-0 capital	Algiers		El Djazanr	0	Algiers	1	0		0	1	Algeria	DZA	Algeria	DZA	Alger	DZ		36,7630648	3,05055253	5	0	Changed scale rank.	3354000	1977663	3332619	12	12	2507480	El Djazanr	Algiers	1	5
4	50	1	Populated place	Fresno			0	Fresno	0	0		0	0	United States	USA	United States of America	USA	California	US		36,7477169	-119,7729841	0	0		616353	465183	614897	11	10	5350937		Fresno	1	0
4	50	5	Admin-1 capital	Mazar-e Sharif		Mazar-E Sharif	0	Mazar-e Sharif	0	0		0	0	Afghanistan	AFG	Afghanistan	AFG	Balkh	AF		36,69999371	67,10002803	0	0		458151	272714	269864	10	10	1133616		Mazar-e Sharif	1	0
2	200	1	Admin-1 capital	Jinan		Jinan, Shandong	0	Jinan	0	0		0	1	China	CHN	China	CHN	Shandong	CN		36,67498232	116,9950187	5	0	Changed scale rank.	2798000	2069266	5123197	12	12	1805753	Jinan, Shandong	Jinan	1	0
4	50	2	Populated place	Nagano			0	Nagano	0	0		0	0	Japan	JPN	Japan	JPN	Nagano	JP		36,64999676	138,1700052	0	0		594311	360176	572678	11	10	1856215		Nagano	1	0
3	110	1	Admin-1 capital	Xining			0	Xining	0	0		0	1	China	CHN	China	CHN	Gansu	CN		36,6199986	101,7700048	0	0		1048000	767531	992265	12	11	1788852	Xining	Xining	1	0
4	50	1	Populated place	Handan			0	Handan	0	0		0	1	China	CHN	China	CHN	Hebei	CN		36,5799752	114,4799784	0	0		1631000	1358318	4753535	12	12	1808963	Handan	Handan	1	0
4	50	1	Populated place	Golmud			0	Golmud	0	0		0	0	China	CHN	China	CHN	Gansu	CN		36,416626	94,88334509	0	0		107092	107092	104847	9	9	1281184		Golmud	1	0
4	50	5	Admin-1 capital	Constantine			0	Constantine	0	0		0	0	Algeria	DZA	Algeria	DZA	Constantine	DZ		36,35998863	6,599948281	0	0		605179	450097	597305	11	10	2501152		Constantine	1	0
4	50	5	Admin-1 capital	Mosul		Al-Mawsil	0	Mosul	0	0		0	1	Iraq	IRQ	Iraq	IRQ	Ninawa	IQ		36,34500246	43,14500443	4	0	Changed feature class.	1316000	1140934	1036315	12	12	99072	Al-Mawsil	Mosul	1	0
4	50	3	Admin-1 capital	Daejeon		Taejon|Daejon	0	Daejeon	0	0		0	1	Korea, South	KOR	South Korea	KOR	Daejeon	KR		36,33554567	127,425028	0	0		1468000	1448330	1421032	12	12	1835235	Daejon	Daejeon	1	5
2	200	5	Admin-1 capital	Mashhad			0	Mashhad	0	0		0	1	Iran	IRN	Iran	IRN	Razavi Khorasan	IR		36,27001996	59,5699967	5	0	Changed scale rank.	2469000	2167253	2138577	12	12	124665	Mashhad	Mashhad	1	0
2	200	6	Populated place	Aleppo		Halab	0	Aleppo	0	0		0	1	Syria	SYR	Syria	SYR	Aleppo (Halab)	SY		36,22997072	37,1700203	5	0	Changed scale rank.	2738000	1602264	2589769	12	12	170063	Halab	Aleppo	1	0
3	110	1	Populated place	Las Vegas			0	Las Vegas	0	0		0	1	United States	USA	United States of America	USA	Nevada	US		36,20999778	-115,2200061	0	0		1823000	478434	1613546	12	10	5506956	Las Vegas	Las Vegas2	1	0
3	110	1	Admin-1 capital	Nashville		Nashville-Davidson	0	Nashville	0	0		0	1	United States	USA	United States of America	USA	Tennessee	US		36,16997438	-86,77998499	0	0		877000	530852	677491	11	11	4644585	Nashville-Davidson	Nashville	1	0
4	50	1	Populated place	Dulan			0	Dulan	0	0		0	0	China	CHN	China	CHN	Gansu	CN		36,16658958	98,26660111	0	0		100	0	0	1	0	-1		Dulan	0	0
6	30	8	Admin-0 region capital	Gibraltar			0	Gibraltar	0	0		0	0	United Kingdom	GBR	Gibraltar	GIB	Gibraltar	GI		36,13243495	-5,37807483	1	0	Location adjusted. Changed scale rank.	187083	26544	85683	9	7	2411585		Gibraltar	1	0
4	50	1	Populated place	Tulsa			0	Tulsa	0	0		0	0	United States	USA	United States of America	USA	Oklahoma	US		36,12000327	-95,93002079	0	0		946962	391906	492514	11	10	4553433		Tulsa	1	0
4	50	1	Populated place	Qingdao			0	Qingdao	0	0		0	1	China	CHN	China	CHN	Shandong	CN		36,08997927	120,3300089	0	0		2866000	1642245	3248858	12	12	1797929	Qingdao	Qingdao	1	0
2	200	1	Admin-1 capital	Lanzhou			0	Lanzhou	0	0		0	1	China	CHN	China	CHN	Gansu	CN		36,05602785	103,7920003	4	0	Location adjusted. Changed scale rank.	2561000	2004218	0	12	12	1804430	Lanzhou	Lanzhou	1	0
4	50	1	Populated place	Knoxville			0	Knoxville	0	0		0	0	United States	USA	United States of America	USA	Tennessee	US		35,97001243	-83,92003036	0	0		655400	178874	290753	11	9	4634946		Knoxville	1	0
3	110	0	Admin-0 capital	Valletta			0	Valletta	1	0		0	0	Malta	MLT	Malta	MLT		MT		35,89973248	14,51471065	0	0		368250	6966	336174	10	5	2562305		Valletta	1	5
4	50	7	Admin-1 capital	Sousse			0	Sousse	0	0		0	0	Tunisia	TUN	Tunisia	TUN	Sousse	TN		35,82999514	10,62502559	0	0		327004	164123	325868	10	9	2464915		Sousse	1	0
3	110	1	Admin-1 capital	Raleigh			0	Raleigh	0	0		0	0	United States	USA	United States of America	USA	North Carolina	US		35,81878135	-78,64469344	0	0		1163515	416468	656353	12	10	4487042		Raleigh	1	0
3	110	5	Populated place	Oran		Wahran	0	Oran	0	0		0	1	Algeria	DZA	Algeria	DZA	Oran	DZ		35,71000246	-0,61997278	0	0		798000	645984	1110421	11	11	2485926	Wahran	Oran	1	0
3	110	1	Admin-1 capital	Santa Fe			0	Santa Fe	0	0		0	0	United States	USA	United States of America	USA	New Mexico	US		35,68692893	-105,9372394	0	0		92681	69205	227366	8	8	5490263		Santa Fe1	1	0
0	600	2	Admin-0 capital	Tokyo			0	Tokyo	1	0	De facto capita	1	1	Japan	JPN	Japan	JPN	Tokyo	JP		35,68501691	139,7514074	0	0		35676000	8336599	12945252	14	13	1850147	Tokyo	Tokyo	1	0
1	300	5	Admin-0 capital	Tehran			0	Tehran	1	0		0	1	Iran	IRN	Iran	IRN	Tehran	IR		35,67194277	51,42434403	5	0	Changed scale rank.	7873000	7153309	8209012	13	13	112931	Tehran	Tehran	1	0
4	50	1	Populated place	Houma			0	Houma	0	0		0	0	China	CHN	China	CHN	Shanxi	CN		35,61998212	111,2099971	0	0		102400	102400	64592	9	9	-1		Houma2	1	0
4	50	5	Admin-1 capital	Kirkuk			0	Kirkuk	0	0		0	0	Iraq	IRQ	Iraq	IRQ	At-Ta'mim	IQ		35,4722392	44,3922668	0	0		601433	508672	482868	11	11	94787		Kirkuk	1	0
3	110	1	Admin-1 capital	Oklahoma City			0	Oklahoma City	0	0		0	1	United States	USA	United States of America	USA	Oklahoma	US		35,47004295	-97,51868351	0	0		788000	532950	634716	11	11	4544349	Oklahoma City	Oklahoma City	1	0
7	20	2	Admin-1 region capital	Gifu			0	Gifu	0	0		0	0	Japan	JPN	Japan	JPN	Gifu	JP		35,42309491	136,7627526	4	0	Changed feature to Admin-0 region capital.	412895	397714	1454338	10	10	1863641		Gifu	1	0
4	50	1	Populated place	Amarillo			0	Amarillo	0	0		0	0	United States	USA	United States of America	USA	Texas	US		35,22998008	-101,8299966	0	0		181766	175286	171133	9	9	5516233		Amarillo	1	0
4	50	1	Populated place	Flagstaff			0	Flagstaff	0	0		0	0	United States	USA	United States of America	USA	Arizona	US		35,19809572	-111,6505083	4	0	Location adjusted.	63993	57566	0	8	8	5294810		Flagstaff	1	0
4	50	3	Admin-1 capital	Gwangju		Kwangju	0	Gwangju	0	0		0	1	Korea, South	KOR	South Korea	KOR	Kwangju-gwangyoksi	KR		35,1709656	126,9104341	0	0		1440000	1416938	1466905	12	12	1841811	Gwangju	Gwangju	1	5
3	110	0	Admin-0 capital	Nicosia			0	Nicosia	1	0	Capital of both	0	0	Cyprus	CYP	Cyprus	CYP		CY		35,16667645	33,36663489	0	0		224300	200452	222985	10	10	146268		Nicosia	1	5
4	50	2	Admin-1 region capital	Nagoya			0	Nagoya	0	0		0	1	Japan	JPN	Japan	JPN	Aichi	JP		35,15499758	136,9149914	4	0	Changed feature to Admin-0 region capital.	3230000	2191279	5709029	12	12	1856057	Nagoya	Nagoya	1	0
3	110	1	Populated place	Memphis			0	Memphis	0	0		0	1	United States	USA	United States of America	USA	Tennessee	US		35,1199868	-89,99999516	0	0		1081000	426687	436712	12	10	4641239	Memphis	Memphis	1	0
4	50	1	Populated place	Albuquerque			0	Albuquerque	0	0		0	0	United States	USA	United States of America	USA	New Mexico	US		35,10497479	-106,6413308	0	0		898642	552804	651927	11	11	5476960		Albuquerque	1	0
4	50	3	Admin-1 capital	Busan		Pusan	0	Busan	0	0		0	1	Korea, South	KOR	South Korea	KOR	Busan	KR		35,09505292	129,0100476	0	0		3480000	3480000	3905968	12	12	1838524	Busan	Busan	1	0
4	50	1	Populated place	Linyi		Linyi, Shandong	0	Linyi	0	0		0	1	China	CHN	China	CHN	Shandong	CN		35,07998924	118,329976	0	0		2082000	270669	3843342	12	10	1803318	Linyi, Shandong	Linyi	1	0
4	50	2	Admin-0 capital alt	Kyoto			0	Kyoto	0	1	Official capita	0	1	Japan	JPN	Japan	JPN	Kyoto	JP		35,02999229	135,7499979	0	0		1805000	1459640	1827367	12	12	1857910	Kyoto	Kyoto	1	0
4	50	1	Populated place	Zaozhuang			0	Zaozhuang	0	0		0	1	China	CHN	China	CHN	Shandong	CN		34,88000144	117,5700223	1	0	Changed scale rank.	2145000	183665	3955122	12	9	1785453	Zaozhuang	Zaozhuang	1	0
4	50	5	Admin-1 capital	Hamadan			0	Hamadan	0	0		0	0	Iran	IRN	Iran	IRN	Hamadan	IR		34,79602724	48,51501257	4	0	Location adjusted.	528256	330	0	11	2	132144		Hamadan	1	0
2	200	1	Populated place	Zhengzhou			0	Zhengzhou	0	0		0	1	China	CHN	China	CHN	Henan	CN		34,75499615	113,6650927	5	0	Changed scale rank.	2636000	2014125	4605445	12	12	1784658	Zhengzhou	Zhengzhou	1	0
1	300	2	Admin-1 region capital	Osaka		Osaka-Kobe	0	Osaka	0	0		1	1	Japan	JPN	Japan	JPN	Osaka	JP		34,75003522	135,4601448	4	0	Changed feature to Admin-0 region capital.	11294000	2592413	9630783	14	12	1853909	Osaka-Kobe	Osaka	1	5
4	50	5	Admin-1 capital	Oujda			0	Oujda	0	0		0	0	Morocco	MAR	Morocco	MAR	Oriental	MA		34,69001304	-1,909971559	0	0		409391	405253	407857	10	10	2540483		Oujda	1	0
4	50	1	Populated place	Tianshui			0	Tianshui	0	0		0	1	China	CHN	China	CHN	Gansu	CN		34,60001853	105,9199841	0	0		1225000	74767	615940	12	8	1816751	Tianshui	Tianshui	1	0
1	300	5	Admin-0 capital	Kabul			0	Kabul	1	0		0	1	Afghanistan	AFG	Afghanistan	AFG	Kabul	AF		34,51669029	69,18326005	5	0	Changed scale rank.	3277000	3043532	3475519	12	12	1138958	Kabul	Kabul	1	0
4	50	1	Populated place	Santa Barbara			0	Santa Barbara	0	0		0	0	United States	USA	United States of America	USA	California	US		34,43498985	-119,7199899	0	0		181632	88410	3494	9	8	5392952		Santa Barbara2	1	0
2	200	2	Admin-1 region capital	Hiroshima			0	Hiroshima	0	0		0	1	Japan	JPN	Japan	JPN	Hiroshima	JP		34,3878351	132,442913	4	0	Changed feature to Admin-0 region capital. Changed scale rank.	2045000	1143841	1219193	12	12	1862415	Hiroshima	Hiroshima	1	0
4	50	5	Admin-1 capital	Herat			0	Herat	0	0		0	0	Afghanistan	AFG	Afghanistan	AFG	Hirat	AF		34,33000917	62,16999304	0	0		481009	397456	429080	10	10	1140026		Herat	1	0
4	50	1	Populated place	Xuzhou			0	Xuzhou	0	0		0	1	China	CHN	China	CHN	Jiangsu	CN		34,28001223	117,1800203	1	0	Changed scale rank.	2091000	1199193	5117330	12	12	1787824	Xuzhou	Xuzhou	1	0
2	200	1	Populated place	Xian		Xi'an, Shaanxi	0	Xian	0	0		0	1	China	CHN	China	CHN	Shaanxi	CN		34,27502545	108,8949963	5	0	Changed scale rank.	4009000	3225812	9574692	12	12	1790630	Xi'an, Shaanxi	Xian	1	0
4	50	1	Populated place	Wilmington			0	Wilmington	0	0		0	0	United States	USA	United States of America	USA	North Carolina	US		34,22551943	-77,94502039	0	0		161560	92424	154277	9	8	4499379		Wilmington1	1	0
4	50	1	Populated place	San Bernardino		Riverside-San Bernardino	0	San Bernardino	0	0		0	1	United States	USA	United States of America	USA	California	US		34,12038373	-117,3000342	0	0		1745000	202381	762794	12	10	5391710	Riverside-San Bernardino	San Bernardino	1	0
4	50	1	Admin-1 capital	Srinagar			0	Srinagar	0	0		0	1	India	IND	India	IND	Jammu and Kashmir	IN		34,09997154	74,81500932	0	0		1140000	975857	3056949	12	11	1255634	Srinagar	Srinagar	1	0
3	110	5	Admin-1 capital	Fez		Fes|Fis	0	Fez	0	0		0	1	Morocco	MAR	Morocco	MAR	Fis - Boulemane	MA		34,05459963	-5,000377239	0	0		1002000	964891	1173865	12	11	2548885	Fis	Fez	1	0
